band,point,freq_Hz,amplitude_dBuV
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",170,2940833.3333333335,12.13055
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",171,2957250.0,9.543352
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",172,2973666.666666667,10.16729
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",173,2990083.3333333335,10.21544
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",174,3006500.0,9.611139
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",175,3022916.666666667,10.09179
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",176,3039333.3333333335,10.43937
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",177,3055750.0,10.07779
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",178,3072166.666666667,8.847083
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",179,3088583.3333333335,10.3926
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",180,3105000.0,9.659024
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",181,3121416.666666667,11.53174
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",182,3137833.3333333335,9.846696
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",183,3154250.0,9.897461
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",184,3170666.666666667,10.67449
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",185,3187083.3333333335,9.566526
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",186,3203500.0,10.45117
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",187,3219916.666666667,9.193068
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",188,3236333.3333333335,8.907355
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",189,3252750.0,8.994598
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",190,3269166.666666667,8.766088
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",191,3285583.3333333335,9.642123
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",192,3302000.0,9.40136
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",193,3318416.666666667,9.183599
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",194,3334833.3333333335,10.23682
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",195,3351250.0000000005,9.730167
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",196,3367666.666666667,7.884407
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",197,3384083.3333333335,9.914913
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",198,3400500.0000000005,10.23675
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",199,3416916.666666667,9.530029
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",200,3433333.3333333335,7.962694
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",201,3449750.0000000005,9.517032
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",202,3466166.666666667,8.81235
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",203,3482583.3333333335,9.023676
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",204,3499000.0000000005,9.139023
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",205,3515416.666666667,10.40026
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",206,3531833.3333333335,11.21873
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",207,3548250.0000000005,11.23456
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",208,3564666.666666667,10.61128
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",209,3581083.3333333335,8.536405
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",210,3597500.0000000005,11.87663
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",211,3613916.666666667,12.02159
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",212,3630333.3333333335,11.59197
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",213,3646750.0000000005,8.855781
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",214,3663166.666666667,11.71233
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",215,3679583.3333333335,12.01323
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",216,3696000.0000000005,10.77721
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",217,3712416.666666667,10.56878
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",218,3728833.3333333335,8.786592
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",219,3745250.0000000005,9.440126
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",220,3761666.666666667,10.52028
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",221,3778083.3333333335,10.46103
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",222,3794500.0000000005,9.896888
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",223,3810916.666666667,8.527089
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",224,3827333.3333333335,8.710298
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",225,3843750.0000000005,10.00981
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",226,3860166.666666667,10.70121
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",227,3876583.3333333335,10.44169
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",228,3893000.0000000005,10.33059
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",229,3909416.666666667,9.365129
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",230,3925833.3333333335,10.26359
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",231,3942250.0000000005,9.204139
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",232,3958666.666666667,9.166642
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",233,3975083.3333333335,10.18825
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",234,3991500.0000000005,9.941815
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",235,4007916.666666667,11.34948
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",236,4024333.3333333335,7.934503
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",237,4040750.0000000005,7.580414
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",238,4057166.666666667,9.121647
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",239,4073583.3333333335,9.712907
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",240,4090000.0000000005,9.704905
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",241,4106416.666666667,9.670285
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",242,4122833.3333333335,9.494716
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",243,4139250.0000000005,9.710436
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",244,4155666.666666667,8.140783
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",245,4172083.3333333335,7.694178
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",246,4188500.0000000005,9.659911
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",247,4204916.666666667,9.651909
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",248,4221333.333333334,9.250022
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",249,4237750.0,9.155026
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",250,4254166.666666667,10.93331
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",251,4270583.333333334,7.509642
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",252,4287000.0,9.219028
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",253,4303416.666666667,8.427352
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",254,4319833.333333334,9.26155
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",255,4336250.0,10.75175
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",256,4352666.666666667,8.212747
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",257,4369083.333333334,10.78486
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",258,4385500.0,7.699375
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",259,4401916.666666667,9.533291
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",260,4418333.333333334,9.744817
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",261,4434750.0,10.65736
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",262,4451166.666666667,10.65036
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",263,4467583.333333334,8.287954
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",264,4484000.0,7.05267
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",265,4500416.666666667,9.292459
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",266,4516833.333333334,9.725752
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",267,4533250.0,8.508825
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",268,4549666.666666667,9.710751
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",269,4566083.333333334,8.767661
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",270,4582500.0,8.009337
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",271,4598916.666666667,7.216825
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",272,4615333.333333334,8.3776
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",273,4631750.0,8.646335
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",274,4648166.666666667,9.110546
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",275,4664583.333333334,9.016124
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",276,4681000.0,9.993486
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",277,4697416.666666667,10.70456
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",278,4713833.333333334,8.424835
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",279,4730250.0,8.070973
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",280,4746666.666666667,9.262934
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",281,4763083.333333334,9.449882
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",282,4779500.0,9.049549
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",283,4795916.666666667,9.5438
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",284,4812333.333333334,7.6717
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",285,4828750.0,10.0017
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",286,4845166.666666667,7.349501
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",287,4861583.333333334,8.232297
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",288,4878000.0,8.947028
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",289,4894416.666666667,8.341827
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",290,4910833.333333334,7.987976
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",291,4927250.0,9.207906
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",292,4943666.666666667,9.688625
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",293,4960083.333333334,10.72517
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",294,4976500.0,8.54766
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",295,4992916.666666667,11.2985
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",296,5009333.333333334,9.141932
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",297,5025750.0,8.965167
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",298,5042166.666666667,10.80346
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",299,5058583.333333334,10.09829
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",300,5075000.0,9.990578
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",301,5091416.666666667,7.80693
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",302,5107833.333333334,10.34736
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",303,5124250.0,7.953081
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",304,5140666.666666667,8.041353
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",305,5157083.333333334,9.87628
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",306,5173500.0,9.368801
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",307,5189916.666666667,9.030866
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",308,5206333.333333334,9.407749
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",309,5222750.0,8.434668
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",310,5239166.666666667,8.693027
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",311,5255583.333333334,8.77303
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",312,5272000.0,10.31975
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",313,5288416.666666667,10.2147
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",314,5304833.333333334,7.965364
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",315,5321250.0,7.569818
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",316,5337666.666666667,9.560261
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",317,5354083.333333334,9.810781
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",318,5370500.0,8.862123
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",319,5386916.666666667,8.083868
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",320,5403333.333333334,8.38066
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",321,5419750.0,9.522258
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",322,5436166.666666667,8.18407
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",323,5452583.333333334,6.678658
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",324,5469000.0,10.03355
"{'label': '150 kHz – 10 MHz', 'start_hz': 150000, 'stop_hz': 10000000, 'rbw_hz': 9000, 'ref_level': 30}",325,5485416.666666667,9.851073
